,full_name,influencer_id,influencer_pk,segment_category_cd,segment_category_name,statistics_type
6030,LiDaLee리다🌸🇪🇬🇰🇷🇯🇵,lida.lee,1444574412,6,헬스/건강,category
6031,강성진(Kang sung Jin),ifbbpro_kang,1441836599,6,헬스/건강,category
6032,임종민 선수❤️이민경선수애인❤️,kings_physique,1559217947,6,헬스/건강,category
6033,조상준프로,cho_807,2207870202,6,헬스/건강,category
6034,박수현,soohyun0711,1634947783,6,헬스/건강,category
6035,한현정  프로입니다:♡,hyunjung_pro,1176819973,6,헬스/건강,category
6036,WFF PRO 🇰🇷 최광현,100size,1618876612,6,헬스/건강,category
6037,Hyony Kim 김효정 <효니TV>,hyo_1013,1199621090,6,헬스/건강,category
6038,윤영아(영핏)🕊/ 온라인PT,0.fit,1220627646,6,헬스/건강,category
6039,정수란,j.suran,1607390841,6,헬스/건강,category
6040,🇰🇷이재교 Wbff Pro🇰🇷,blackbono_jk_wbffpro,1511550562,6,헬스/건강,category
6041,유혜나(YooHyena),162.49,423881613,6,헬스/건강,category
6042,박영호(朴永淏) YoungHo Park,youngho_yh,1287668328,6,헬스/건강,category
6043,🌹승민채(Minchae Seung)/Bikini Pro,minchae.diet,2203694773,6,헬스/건강,category
6044,🇰🇷쿠기(TAE KOOK JEON),_kook_ei,2137274484,6,헬스/건강,category
6045,장윤성,hbro_ys,1295099100,6,헬스/건강,category
6046,김예현(Cloe_Kim)🇰🇷 오늘보다 더 아름다운 내일,cloe_hyun,3507705862,6,헬스/건강,category
6047,서영석🇰🇷 徐泳碩,seobody,1419352761,6,헬스/건강,category
6048,한솔 ➡️소울휘트니스 CEO ☎️02.985.5553,ssol_0923,1535558968,6,헬스/건강,category
6049,고경진,kj_record,2218750746,6,헬스/건강,category
6050,누리Choi,tryngle_choi,1296412728,6,헬스/건강,category
6051,지연아(bikinifitness),yeona_fit,424410490,6,헬스/건강,category
6052,JEESOO CHOI 🇰🇷🍑,j_able,1373700935,6,헬스/건강,category
6053,박형성 Musclemania World PRO,hyungseongpark,1183996186,6,헬스/건강,category
6054,안예원_부산필라테스 & PT,on2_i,1753886220,6,헬스/건강,category
6055,이송이 | 쏭바디핏 ᴄᴇᴏ,songyi_0220,1361833307,6,헬스/건강,category
6056,장민경 / 삼성pt 삼성중앙pt,jjangcong,1086307703,6,헬스/건강,category
6057,김춘리(chunri kim)TYN/팀닭후원선수,chunri.kim,1518384026,6,헬스/건강,category
6058,黃堵炫 / Hwang do hyun 🇰🇷,mr_hwangdo,789647880,6,헬스/건강,category
6059,부산 더원짐 전지원,theone_jiwon,1539277474,6,헬스/건강,category
6060,박주현(26)° 인생 | 내 '멋'대로 그리고 순수하게,jmanjrny,5833454611,6,헬스/건강,category
6061,최재원피트니스대표✳네이버(최재원)(피트니스마켓)대표,jaewon_fitness,1197875270,6,헬스/건강,category
6062,김미리내 Kimmirinae,kimmirinae,1049794,6,헬스/건강,category
6063,임진영,t.genie_jin02,1518183792,6,헬스/건강,category
6064,정채아,chae_a__92,2234870972,6,헬스/건강,category
6065,씨티휘트니스/센텀피티/장산피티🗣상담카톡:wolver,jeong_right,1426119707,6,헬스/건강,category
6066,김희라🇰🇷 / 마이모션🇰🇷,_heee_ra_,363033693,6,헬스/건강,category
6067,🇰🇷허고니,lucy__pilates,1445488379,6,헬스/건강,category
6068,루시킴💕,pilates__lucy,545088983,6,헬스/건강,category
6069,Barbie🎀,j.yonigram,1280420285,6,헬스/건강,category
6070,김현주,guswn0322k,5331775892,6,헬스/건강,category
6071,ᏢᎾᎾ ᎡᎬᏌN ᏌᎷ,blue_um,1056288053,6,헬스/건강,category
6072,🇰🇷  ᴊ ᴜ ɴ,jay__fitt,1333806078,6,헬스/건강,category
6073,"베이글비비 , 홈트레이닝",baglevivi,10454709056,6,헬스/건강,category
6074,에이치바디짐 대표 박정훈/👍헬스트레이닝전문센터🏋,h_bodygym,2362681626,6,헬스/건강,category
6075,대니  🇰🇷,daeinfit,1462563318,6,헬스/건강,category
6076,주진아 JuJinA,jujina_0415,2310830408,6,헬스/건강,category
6077,김지훈 트레이너,jihoonkim_ateam,1332036223,6,헬스/건강,category
6078,골프 마스터 😎 🏌🏼,golf.master.kwon,1571318142,6,헬스/건강,category
6079,이상효,hyo___o,914497122,6,헬스/건강,category
6080,"주식회사 센트리얼 (휘트니스, 필라테스)",centreal_fitness,1481955398,6,헬스/건강,category
6081,감성 컴퍼니 대표 / 태리아범🐣,kyujinism,2295976164,6,헬스/건강,category
6082,프리미엄피트니스 (주)바디플라워,bodyflowerfit,3556681817,6,헬스/건강,category
6083,김현우 / MN휘트니스 부대장 /,mn_khw87,1477818609,6,헬스/건강,category
6084,바디채널 공식 인스타그램,bodychannel_official,4242801726,6,헬스/건강,category
6085,양경필,feeel_,7000092273,6,헬스/건강,category
6086,힐링메이트은지 먹방,eunji__717,565849775,6,헬스/건강,category
6087,분당PT미금PT(Y-GYM 대표)김용규,fdang3018,1411070984,6,헬스/건강,category
6088,정대진,superbody__jin,1535258897,6,헬스/건강,category
6089,양 승진 관리자,be_seungjin,3720200537,6,헬스/건강,category
6090,에브리케어,everycare_kr,1975374850,6,헬스/건강,category
6091,G R A N O L O G Y   그 라 놀 로 지,granology,2134508881,6,헬스/건강,category
6092,꽃날리다,fly__flowers,3161181030,6,헬스/건강,category
6093,"니모언니,온니",nice_nemo,2018970597,6,헬스/건강,category
6094,수 정 | SU JUNG,l.su_jung,611086438,6,헬스/건강,category
6095,임소영 - Im SoYoung,run.soyoung,1263532034,6,헬스/건강,category
6096,우디 (LEE DAE WOO),_daewoody,1242600705,6,헬스/건강,category
6097,조준 (Jun Cho),physique_june,3184037021,6,헬스/건강,category
6098,✨김윤지/온라인PT,yuunji_____,573902330,6,헬스/건강,category
6099,장석호 (+25) 🇰🇷,seok__ho_,1831344942,6,헬스/건강,category
6100,밍디💋,ms.ssong,1603516347,6,헬스/건강,category
6101,김한나,pink_hannaaa,460845315,6,헬스/건강,category
6102,필라테스강사 Jisoo Shin 🇰🇷,sooo_pilates,1463167222,6,헬스/건강,category
6103,응답하라경기북부,kyunggibb,809506480,6,헬스/건강,category
6104,전아람(Vivian),flying_vivi,1527832960,6,헬스/건강,category
6105,Over_The_Pitch,over_the_pitch,3317080160,6,헬스/건강,category
6106,이엄지,umjiya__a,1716141225,6,헬스/건강,category
6107,이재일-브로짐/하이지아필라테스(재우스 닭가슴살  ),lee_jae_il_brogym,858354662,6,헬스/건강,category
6108,낚시 fishing💕 지깅걸 최운정,unjeong_choi_,1553440534,6,헬스/건강,category
6109,🇰🇷하서빈 BIKINI PRO,ha_seobin,1279303010,6,헬스/건강,category
6110,LUNA🌙🇰🇷,iamluna__,179760322,6,헬스/건강,category
6111,최리나,cui_lina,1938994035,6,헬스/건강,category
6112,스테이지하우스,stagehouse.jeju,1704495430,6,헬스/건강,category
6113,김준수,kjskjs777,1437603918,6,헬스/건강,category
6114,체형교정운동 전문가,jw_kim89,3601560016,6,헬스/건강,category
6115,#허벌라이프 박현주코치  👑,herbalcong,1923314959,6,헬스/건강,category
6116,Luna 루나,hermosavidaluna,642134943,6,헬스/건강,biography
6117,깜장콩콩이❤️콩콩도시락,kongkong2_kim,4587043672,6,헬스/건강,biography
6118,오영주,yjoo_oh,623930292,6,헬스/건강,biography
6119,박가린,garin_ss,513931611,6,헬스/건강,biography
6120,김예린 •キムイェリン(ちせ),peach_chu_,1589089495,6,헬스/건강,biography
6121,습관성형_ 다노는 믿어요. 당신의 가능성은 무한해요.,dano.fit,572539171,6,헬스/건강,biography
6122,황바비,hwangbarbie,352946543,6,헬스/건강,biography
6123,수연,suxeon,512755806,6,헬스/건강,biography
6124,강은욱 🥰,_kangeunwook,351941385,6,헬스/건강,biography
6125,재미어트 대표 힘콩,himkong.jamiet,766155114,6,헬스/건강,biography
6126,마이프로틴 할인코드 (VIP),chiyoon,2225769254,6,헬스/건강,biography
6127,Soul Beauty Diet Suzi🌷,lovely_szi,1136819437,6,헬스/건강,biography
6128,윤지향 / 럽제이,__jihyang_,563165346,6,헬스/건강,biography
6129,까탈리나,bjsjhses,3054083157,6,헬스/건강,biography
6130,ssuji ❤,luv_ssuji,2339680089,6,헬스/건강,biography
6131,💎𝓢𝓐𝓡𝓐  𝓥𝓲𝓥𝓲💎,saravivid,670230115,6,헬스/건강,biography
6132,바니미미,aaaa140919605,1692605067,6,헬스/건강,biography
6133,가영삼,arco39,1766432232,6,헬스/건강,biography
6134,뷰티 패션 육아로 소통하는 젊줌마 달린!,raonjenanim,2087505141,6,헬스/건강,biography
6135,최희정,heejung___,2294505468,6,헬스/건강,biography
6136,쟈니멜로우 대표 박지현💜,jyani_mellow,1724561247,6,헬스/건강,biography
6137,미니의 건강한 순간들(박지우)👩🏻‍🍳🏊🏻‍♀️🚴🏻‍♀️,dd.mini,1744275738,6,헬스/건강,biography
6138,쏘쏘,ssosso.yy,4369158334,6,헬스/건강,biography
6139,chu-:),yeonjinchu,2800603,6,헬스/건강,biography
6140,윤블링🌺,yoon__bling,2262277653,6,헬스/건강,biography
6141,갱스,ddddo.s,8239769721,6,헬스/건강,biography
6142,최고의 성형은 다이어트,bestdiet7,3624428912,6,헬스/건강,biography
6143,이너뷰티,inner_beauty00,4978643735,6,헬스/건강,biography
6144,인영,2b_in,1725522739,6,헬스/건강,biography
6145,박영주,borine___,1625637127,6,헬스/건강,biography
6146,Blair HeeJin An,heejin_an_,588689297,6,헬스/건강,biography
6147,바비헤라,barbie.hera,7469230114,6,헬스/건강,biography
6148,이인숙,iinsug1483,5496950609,6,헬스/건강,biography
6149,나라쏭,narasong48,1253412812,6,헬스/건강,biography
6150,러블리초이,umji_choi,2620686585,6,헬스/건강,biography
6151,라니💕,shrlms83,5532621860,6,헬스/건강,biography
6152,최철훈,hoon____________,1030044077,6,헬스/건강,biography
6153,💎,chojooooona,1392847160,6,헬스/건강,biography
6154,팀트루짐 - TEAM TRUE 신정진,jinyfit_true,2048351710,6,헬스/건강,biography
6155,🍭달달콩마켓🍭,daldal_cong,3175810927,6,헬스/건강,biography
6156,쏘별자매,s2_rimjju,6651890959,6,헬스/건강,biography
6157,양쥐언니💕뷰티 & FITNESS,angy__unni,6641350810,6,헬스/건강,biography
6158,초보새댁👫 행복하고 즐겁게 살기🍀,miya_99diet,5346556944,6,헬스/건강,biography
6159,#좋은이💖,jouni1004,2707504517,6,헬스/건강,biography
6160,chouchou🐰💕,jy9389,6029990862,6,헬스/건강,biography
6161,퍼플래빗,burdkiss8,49621495,6,헬스/건강,biography
6162,haeun lovejun,haeun_lovejun,2094059670,6,헬스/건강,biography
6163,"Yeoni✨ 어서와,오피스룩은 처음이지?",yeoni0202,587017820,6,헬스/건강,biography
6164,,krh.pds,4840096869,6,헬스/건강,biography
6165,썰,h_sseol,3559582332,6,헬스/건강,biography
6166,다앤우(28),da.and.woo,1734404869,6,헬스/건강,biography
6167,영양사다이어터 라미✨,ram_diet_,3117545265,6,헬스/건강,biography
6168,레테,hae110329,3116515781,6,헬스/건강,biography
6169,❤️Yumi❤️,yuming_153,2265410137,6,헬스/건강,biography
6170,miya,kem722,2436298208,6,헬스/건강,biography
6171,tonedfigure pro 조은나,joeunna,1366350545,6,헬스/건강,biography
6172,Lovely_JIYOU,jiyou_hong,1717979581,6,헬스/건강,biography
6173,이치훈,hoonchichi,1284754841,6,헬스/건강,biography
6174,🌟동안피부 벨라유 🌟고딩맘,jeng0505,1733373697,6,헬스/건강,biography
6175,선녀 🌳,_sunnyeo_,1284661013,6,헬스/건강,biography
6176,라비앙,la.vie.an,3182839244,6,헬스/건강,biography
6177,hanramga,ram_rami0,2068897392,6,헬스/건강,biography
6178,홍지민  뮤지컬배우 엄마,jimong0628,2057888640,6,헬스/건강,biography
6179,Kwak Min Sang 레몬트리짐 -대표-,lemon_tr_k,1117695622,6,헬스/건강,biography
6180,동네언니,berry_momm,2082758727,6,헬스/건강,biography
6181,라이언니,luvmeahri,4717471925,6,헬스/건강,biography
6182,꿈꾸는 주:D🎀,dreamer_joody,4050180245,6,헬스/건강,biography
6183,르꼼므,lecomme_km,4038886,6,헬스/건강,biography
6184,DODOS 도도스,iam_dodos,2098634450,6,헬스/건강,biography
6185,우주최강미녀JYP쌤,jypqueen_,3280001884,6,헬스/건강,biography
6186,🌷Y_다이어트 기록🌷,y_diet__,4019795634,6,헬스/건강,biography
6187,쑤욱쑤욱,ssuukssuuk,561196835,6,헬스/건강,biography
6188,쏠지 27,ssolji_d,2629665373,6,헬스/건강,biography
6189,은지 보디가드 장우씨[Woo's Fit 대표],good_jw,1767833988,6,헬스/건강,biography
6190,Laura pole / 로라폴댄스,luvly_laura_,591450015,6,헬스/건강,biography
6191,허벌라이프주연코치(ღ .ღ) ★본사정식코치★,_jjo0_,1545415322,6,헬스/건강,biography
6192,이서영,sseoyoungs,672716255,6,헬스/건강,biography
6193,허벌라이프 우수코치😘,kyung_hee2131,1503836740,6,헬스/건강,biography
6194,아이주도이유식/유아식/blw/아이식단/유아식레시피,blwlime,5372648431,6,헬스/건강,biography
6195,이은경,dmsrud0206,1550759865,6,헬스/건강,biography
6196,빵이🍞,v_v.bbang2,2117308335,6,헬스/건강,biography
6197,Lee Ye bin,banny_bin,1268439587,6,헬스/건강,biography
6198,콩이그램,ppemdesign,1691518189,6,헬스/건강,biography
6199,홍여우 코치민(홍여우디톡스),detox_min3,2980679350,6,헬스/건강,biography
6200,,candy__there,3214128951,6,헬스/건강,biography
6201,톡스미,toxme,1523753372,6,헬스/건강,biography
6202,북수원250평종합휘트니스조이짐(1:1개인레슨전문),_joygym_,4470459014,6,헬스/건강,biography
6203,,pak__ju,3073159603,6,헬스/건강,biography
6204,"이상범 (일산피티, 일산pt)",insta_fitstar,1425092917,6,헬스/건강,biography
6205,슬림앤파워 대표 리쌤 (바벨라토르),coach_leesam,1455204354,6,헬스/건강,biography
6206,이쁜걸,ippngirl8,500693925,6,헬스/건강,biography
6207,최나린(아역배우딸)/홍여우디톡스원더우먼(다이어트코치맘),narada37,3029022312,6,헬스/건강,biography
6208,상냥한 윤희씨,feeling6262,3900981326,6,헬스/건강,biography
6209,허벌라이프 -39kg뺀  ღ ღ 본사정식 쏘코치 🌷,_sssssso,549206769,6,헬스/건강,biography
6210,최정민 🇰🇷  model,choi.jeong.min,1670619500,6,헬스/건강,biography
6211,엔젤민지,angelminji,672348351,6,헬스/건강,biography
6212,,heeya870525,5724427619,6,헬스/건강,biography
6213,황인재,real_injae,902555615,6,헬스/건강,biography
6214,미네스푼 📙📝 [영양듬뿍다이어트레시피]출간,mine_spoon,1785133662,6,헬스/건강,biography
6215,김민지,mindy_1004,1004783389,6,헬스/건강,biography
6216,러블리♡_diet,lovely_lovely1000,2015107628,6,헬스/건강,biography
6217,써니스토리(어제보다 더 예쁘게!!더 건강하게!!),sunnystory_,1692885184,6,헬스/건강,biography
6218,🅨🅘🅟🅘 ᴹᴬᴿᴷᴱᵀ🌿 아름답고 건강한 나를 되찾다,ye_sica__,1609079228,6,헬스/건강,biography
6219,쪼블리,cho_imi,1398873450,6,헬스/건강,biography
6220,홍여우디톡스  국가대표팀리더👑이코치,_s2_._._.1,8232883863,6,헬스/건강,biography
6221,주재영,_jjootopia,736307927,6,헬스/건강,biography
6222,건강한형제들 HEALTHY BROS.,healthybros_,3054405085,6,헬스/건강,biography
6223,홍여우전문가 1등리더 👑다경👑(다이렉트❎🙏),dak__88,1949833951,6,헬스/건강,biography
6224,홍여우작심3일디톡스이주희,boa9305,3119656399,6,헬스/건강,biography
6225,✪홍여우디톡스  국가대표팀 리더👑이코치✪,e_lovely__3,8180409841,6,헬스/건강,biography
6226,백현우 머슬마니아 Asian 최초 모델 Top3 🏆,baek_hyunwoo,1525933325,6,헬스/건강,biography
6227,지젤 정정임,a90203317,2065643313,6,헬스/건강,biography
6228,Irene,irene__closet,1456792968,6,헬스/건강,biography
6229,studydiet119,y2kmodel,3915137869,6,헬스/건강,biography
6230,마녀슬림,manyeoslim,4765027010,6,헬스/건강,biography
6231,Hide Vy GLENDA 펀샤인,glenda_funshine,4270767453,6,헬스/건강,biography
6232,투원이네,qyupit,1482642259,6,헬스/건강,biography
6233,casador,kimhs1019,1445890106,6,헬스/건강,biography
6234,강문석 GOTO 미금점 PT 팀장,munseok185.0,511287115,6,헬스/건강,biography
6235,♡11년차 다이어트코치  범주맘♡,beomjumom,1809958466,6,헬스/건강,biography
6236,🇰🇷Kang Hyun Kyung,babebani,495790272,6,헬스/건강,biography
6237,유라 22,yoou.ch,1423321807,6,헬스/건강,biography
6238,❤️,ssangdiya,1637554277,6,헬스/건강,biography
6239,🌸 예쁘지윤 🌸,prettyjiyoon.mom,12547394,6,헬스/건강,biography
6240,HEE,im_heey,5321333841,6,헬스/건강,biography
6241,카리아리,shinsoonyoung5360,5932309302,6,헬스/건강,biography
6242,지율,_hoya_mom_,327599476,6,헬스/건강,biography
6243,,h2k0329,4035085272,6,헬스/건강,biography
6244,신효연 jennie shin,hyoni.style,1620046046,6,헬스/건강,biography
6245,이종선,kongjasd,1421051741,6,헬스/건강,biography
